Categories,VAS Eligible,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Electronics -> TV -> LED & LCD,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,28.06083984375,30.165402832031248,32.2699658203125,34.37452880859375,36.479091796875004,38.583654785156256,40.68821777343751,42.79278076171876,44.897343750000005,47.00190673828125,49.1064697265625,49.1074739488473,49.10851258704285,49.109588091887765,49.110703185868076,49.111860904960416,49.11306464871361,49.11431824075106,49.11562600240976,49.11699284309487,49.118424372120906,49.11992703847891,49.12150830733934,49.12317688552335,49.12494301320783,49.12681884667639,49.12881896849748,49.13096107968535,49.13326695775025,49.135763813446296,49.13848626346625,49.14147928827346,49.14480283115754,49.148539268172925,49.15280620720101,49.15777993981043,49.163742316202345,49.17118614194317,49.1810960203834,49.19593043964363,54.01711669921876,55.09745903320314,56.17780136718751,57.25814370117189,58.338486035156265,59.418828369140634
Electronics -> TV -> Projector,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,16.034765625,18.439980468749997,20.845195312499996,23.25041015625,25.655625,28.06083984375,30.165402832031248,32.2699658203125,34.37452880859375,36.479091796875004,38.583654785156256,40.68821777343751,42.79278076171876,44.897343750000005,47.00190673828125,49.1064697265625,49.10748014775029,49.10852519597325,49.10960733695721,49.110729309833815,49.11189416913804,49.11310533519485,49.11436665499013,49.11568247625804,49.11705773838569,49.11849808493502,49.120010004260415,49.12160100708529,49.12327985334459,49.12505684566335,49.12694421443401,49.12895663109442,49.13111190449306,49.13343194475647,49.135944128272136,49.13868328235235,49.14169466100474,49.145038571867715,49.148797891410425,49.153090941505496,49.15809508323154,49.16409387535004,49.17158310810292,49.1815533418295,49.196477920093045,54.01711669921876,55.09745903320314,56.17780136718751,57.25814370117189,58.338486035156265,59.418828369140634
Electronics -> TV -> Projector Lamps,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Video Games,,,6.716916666666667,6.716916666666667,6.716916666666667,6.716916666666667,6.716916666666667,6.716916666666667,6.716916666666667,6.716916666666667,7.556531250000001,8.396145833333334,9.235760416666666,10.075375000000001,10.914989583333334,11.754604166666667,12.594218750000001,13.433833333333334,13.433833333333334,13.433833333333334,15.00111388888889,16.568394444444447,18.135675000000003,20.856026250000003,23.576377500000003,26.296728750000003,29.017080000000007,31.737431250000007,34.117738593750005,36.4980459375,38.87835328125,41.258660625000005,43.63896796875001,46.01927531250001,48.399582656250004,50.77989000000001,53.16019734375001,55.54050468750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Consoles -> Microsoft,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,14.553319444444446,15.67280555555556,16.79229166666667,19.31113541666667,21.829979166666668,24.34882291666667,26.867666666666672,29.38651041666667,31.590498697916672,33.79448697916667,35.99847526041667,38.20246354166667,40.406451822916665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Consoles -> Nintendo,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,14.553319444444446,15.67280555555556,16.79229166666667,19.31113541666667,21.829979166666668,24.34882291666667,26.867666666666672,29.38651041666667,31.590498697916672,33.79448697916667,35.99847526041667,38.20246354166667,40.406451822916665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Consoles -> Other,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,14.553319444444446,15.67280555555556,16.79229166666667,19.31113541666667,21.829979166666668,24.34882291666667,26.867666666666672,29.38651041666667,31.590498697916672,33.79448697916667,35.99847526041667,38.20246354166667,40.406451822916665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Consoles -> Sony,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,14.553319444444446,15.67280555555556,16.79229166666667,19.31113541666667,21.829979166666668,24.34882291666667,26.867666666666672,29.38651041666667,31.590498697916672,33.79448697916667,35.99847526041667,38.20246354166667,40.406451822916665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Handheld Systems -> Nintendo,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,6.716916666666667,7.556531250000001,8.396145833333334,9.235760416666666,10.075375000000001,10.914989583333334,11.754604166666667,12.594218750000001,13.433833333333334,13.433833333333334,13.433833333333334,15.00111388888889,16.568394444444447,18.135675000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Handheld Systems -> Other,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,6.716916666666667,7.556531250000001,8.396145833333334,9.235760416666666,10.075375000000001,10.914989583333334,11.754604166666667,12.594218750000001,13.433833333333334,13.433833333333334,13.433833333333334,15.00111388888889,16.568394444444447,18.135675000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Handheld Systems -> Sony,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,6.716916666666667,7.556531250000001,8.396145833333334,9.235760416666666,10.075375000000001,10.914989583333334,11.754604166666667,12.594218750000001,13.433833333333334,13.433833333333334,13.433833333333334,15.00111388888889,16.568394444444447,18.135675000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Video Game Accessories,,,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,2.0207578125000003,2.2452864583333336,2.469815104166667,2.6943437500000003,2.9188723958333336,3.143401041666667,3.3679296875,3.5924583333333335,3.5924583333333335,3.5924583333333335,4.011578472222222,4.4306986111111115,4.849818750000001,5.577291562500001,6.304764375000001,7.032237187500001,7.75971,8.4871828125,9.1237215234375,9.760260234375,10.3967989453125,11.03333765625,11.669876367187499,12.306415078125,12.9429537890625,13.579492499999999,14.216031210937498,14.852569921874998,14.8532812518521,14.854016969480021,14.854778811728146,14.85556870819273,14.856388810689227,14.857241528756274,14.858129572547842,14.859056005039045,14.860024306083274,14.861038451703488,14.862103013183557,14.863223282206292,14.864405430712083,14.865656717720748,14.866985760710914,14.868402897355217,14.869920676298152,14.87155453647766,14.87332376917204,14.875252916838274,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Batteries & Chargers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Cables & Adapters,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Cases & Skins,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Chairs,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Controllers -> Microsoft,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,1.7962291666666668,2.0207578125000003,2.2452864583333336,2.469815104166667,2.6943437500000003,2.9188723958333336,3.143401041666667,3.3679296875,3.5924583333333335,3.5924583333333335,3.5924583333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Controllers -> Nintendo,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,1.7962291666666668,2.0207578125000003,2.2452864583333336,2.469815104166667,2.6943437500000003,2.9188723958333336,3.143401041666667,3.3679296875,3.5924583333333335,3.5924583333333335,3.5924583333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Controllers -> Other,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Controllers -> Sony,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,1.7962291666666668,2.0207578125000003,2.2452864583333336,2.469815104166667,2.6943437500000003,2.9188723958333336,3.143401041666667,3.3679296875,3.5924583333333335,3.5924583333333335,3.5924583333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Gaming Figures,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Gaming Guides,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Headsets -> Audio Headsets,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Headsets -> Virtual Reality Headsets,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Memory & Hard Drives,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,2.0207578125000003,2.2452864583333336,2.469815104166667,2.6943437500000003,2.9188723958333336,3.143401041666667,3.3679296875,3.5924583333333335,3.5924583333333335,3.5924583333333335,4.011578472222222,4.4306986111111115,4.849818750000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Video Games -> Accessories -> Sensor Bars, Cameras & Kinects",Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,1.7962291666666668,2.0207578125000003,2.2452864583333336,2.469815104166667,2.6943437500000003,2.9188723958333336,3.143401041666667,3.3679296875,3.5924583333333335,3.5924583333333335,3.5924583333333335,4.011578472222222,4.4306986111111115,4.849818750000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Accessories -> Stylus & Screen Protectors,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wearable Tech,,,,,,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,10.385156250000001,11.539062500000002,12.692968750000002,13.846875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Accessories -> Apple Watch,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Accessories -> Fitbit,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Accessories -> Other,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Accessories -> Samsung Gear,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Watch -> Apple Watch,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,10.385156250000001,11.539062500000002,12.692968750000002,13.846875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Watch -> Fitbit,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,10.385156250000001,11.539062500000002,12.692968750000002,13.846875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Watch -> Other,N,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Wearable Technology -> Watch -> Samsung Gear,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,9.231250000000001,10.385156250000001,11.539062500000002,12.692968750000002,13.846875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food -> Pantry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Baby,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Bathroom,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Bedroom,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Dining Room & Kitchen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Kids,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Living Room,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Mattresses,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Office,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Patio,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Furniture -> TV Stands, Wall Mounts & Entertainment Centers",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Bath & Body,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Health & Beauty -> Canes, Walkers, Wheelchairs & Mobility",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Health & Beauty -> Diet, Nutrition, Vitamins & Supplements",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> First Aid & Home Treatment,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Fragrances,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Hair Care,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Home Health Care,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Makeup,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Massagers & Spa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Medical Devices & Daily Living Aids,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Oral Care,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Sexual Wellness & Family Planning,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Shaving,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Vision & Optical,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Appliance,,,,3.456875,3.456875,3.456875,3.456875,3.456875,3.456875,3.456875,3.888984375,4.32109375,4.753203125000001,5.1853125,5.617421875,6.04953125,6.481640625000001,6.91375,6.91375,6.91375,7.720354166666667,8.526958333333333,9.3335625,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Major Appliances -> Dishwashers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Major Appliances -> Freezers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Major Appliances -> Ice Makers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Major Appliances -> Laundry,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Major Appliances -> Ovens / Ranges,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Major Appliances -> Refrigerators,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Major Appliances -> Water Heaters -> Electric,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Major Appliances -> Water Heaters -> Gas,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Small Appliances -> Bar Refrigerators & Water Coolers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Small Appliances -> Can Openers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
Home -> Appliances -> Small Appliances -> Coffee & Beverage Machines -> Drip Brewers / Perculators,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,10.733596875,12.13363125,13.533665625,14.933699999999998,16.333734375,17.558764453125,18.78379453125,20.008824609374997,21.2338546875,22.458884765625,23.68391484375,24.908944921874998,26.133975,27.359005078125,28.58403515625,28.585079894377056,28.5861604999504,28.58727952931214,28.58843982242715,28.589644546469472,28.59089724811839,28.592201916739956,28.59356306129155,28.594985804689482,28.596476000625284,28.598040379560523,28.599686733107557,28.601424149582265,28.60326331877621,28.605216931886556,28.607300214639018,28.60953165064487,28.61193398272809,28.61453563110623,28.617372755633426,28.620492348260477,28.623957042021225,28.627852922998905,28.63230291737379,28.637491324557953,28.64371286194458,28.651482961816694,28.66183173518438,28.677332200557466,35.730043945312495,37.51654614257812,39.30304833984375,41.089550537109375,42.876052734374994,44.66255493164062
